# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component5	control	Item	magicItem2
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component6	control	Item	magicItem3
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component7	control	Item	magicItem4
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component8	control	Item	magicItem5
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component10	control	Item	item6
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component11	control	Item	item7
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component12	control	Item	item8
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component13	control	Item	item9
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component3	control	Button	closeBtn
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component4	control	Scrollbar	scrollbar
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component5	control	Item	item1
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component6	control	Item	item2
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component7	control	Item	item3
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component8	control	Item	item4
assets	xjxqy/ini/ui/buysell/buysell.menu.ini	component9	control	Item	item5
assets	xjxqy/ini/ui/choose/choose.menu.ini	component2	control	ChooseTextButton	selectA
assets	xjxqy/ini/ui/choose/choose.menu.ini	component3	control	ChooseTextButton	selectB
assets	xjxqy/ini/ui/equip/equip.menu.ini	component10	control	Item	item6
assets	xjxqy/ini/ui/equip/equip.menu.ini	component11	control	Item	item7
assets	xjxqy/ini/ui/equip/equip.menu.ini	component21	control	Item	magic01
assets	xjxqy/ini/ui/equip/equip.menu.ini	component22	control	Item	magic02
assets	xjxqy/ini/ui/equip/equip.menu.ini	component23	control	Item	magic03
assets	xjxqy/ini/ui/equip/equip.menu.ini	component24	control	Item	magic04
assets	xjxqy/ini/ui/equip/equip.menu.ini	component25	control	Item	magic05
assets	xjxqy/ini/ui/equip/equip.menu.ini	component26	control	Item	magic06
assets	xjxqy/ini/ui/equip/equip.menu.ini	component27	control	Item	magic07
assets	xjxqy/ini/ui/equip/equip.menu.ini	component28	control	Item	magic08
assets	xjxqy/ini/ui/equip/equip.menu.ini	component29	control	Item	magic09
assets	xjxqy/ini/ui/equip/equip.menu.ini	component30	control	Item	magic10
assets	xjxqy/ini/ui/equip/equip.menu.ini	component31	control	Item	magic11
assets	xjxqy/ini/ui/equip/equip.menu.ini	component32	control	Item	magic12
assets	xjxqy/ini/ui/equip/equip.menu.ini	component33	control	Scrollbar	magicScrollbar
assets	xjxqy/ini/ui/equip/equip.menu.ini	component5	control	Item	item1
assets	xjxqy/ini/ui/equip/equip.menu.ini	component6	control	Item	item2
assets	xjxqy/ini/ui/equip/equip.menu.ini	component7	control	Item	item3
assets	xjxqy/ini/ui/equip/equip.menu.ini	component8	control	Item	item4
assets	xjxqy/ini/ui/equip/equip.menu.ini	component9	control	Item	item5
assets	xjxqy/ini/ui/goods/goods.menu.ini	component10	control	Item	item5
assets	xjxqy/ini/ui/goods/goods.menu.ini	component11	control	Item	item6
assets	xjxqy/ini/ui/goods/goods.menu.ini	component12	control	Item	item7
assets	xjxqy/ini/ui/goods/goods.menu.ini	component13	control	Item	item8
assets	xjxqy/ini/ui/goods/goods.menu.ini	component14	control	Item	item9
assets	xjxqy/ini/ui/goods/goods.menu.ini	component5	control	Scrollbar	scrollbar
assets	xjxqy/ini/ui/goods/goods.menu.ini	component6	control	Item	item1
assets	xjxqy/ini/ui/goods/goods.menu.ini	component7	control	Item	item2
assets	xjxqy/ini/ui/goods/goods.menu.ini	component8	control	Item	item3
assets	xjxqy/ini/ui/goods/goods.menu.ini	component9	control	Item	item4
assets	xjxqy/ini/ui/littlemap/littlemap.menu.ini	component2	control	ImageContainer	thumbnailContainer
assets	xjxqy/ini/ui/littlemap/littlemap.menu.ini	component3	control	Button	closeButton
assets	xjxqy/ini/ui/magic/magic.menu.ini	component10	control	Item	item7
assets	xjxqy/ini/ui/magic/magic.menu.ini	component11	control	Item	item8
assets	xjxqy/ini/ui/magic/magic.menu.ini	component12	control	Item	item9
assets	xjxqy/ini/ui/magic/magic.menu.ini	component3	control	Scrollbar	scrollbar
assets	xjxqy/ini/ui/magic/magic.menu.ini	component4	control	Item	item1
assets	xjxqy/ini/ui/magic/magic.menu.ini	component5	control	Item	item2
assets	xjxqy/ini/ui/magic/magic.menu.ini	component6	control	Item	item3
assets	xjxqy/ini/ui/magic/magic.menu.ini	component7	control	Item	item4
assets	xjxqy/ini/ui/magic/magic.menu.ini	component8	control	Item	item5
assets	xjxqy/ini/ui/magic/magic.menu.ini	component9	control	Item	item6
assets	xjxqy/ini/ui/memo/memo.menu.ini	component3	control	Scrollbar	scrollbar
assets	xjxqy/ini/ui/memo/memo.menu.ini	component4	control	MemoText	memoText
assets	xjxqy/ini/ui/option/option.menu.ini	component1	control	Button	rtnBtn
assets	xjxqy/ini/ui/option/option.menu.ini	component10	control	CheckBox	dyLoad
assets	xjxqy/ini/ui/option/option.menu.ini	component2	control	Scrollbar	music
assets	xjxqy/ini/ui/option/option.menu.ini	component3	control	Scrollbar	sound
assets	xjxqy/ini/ui/option/option.menu.ini	component4	control	Scrollbar	speed
assets	xjxqy/ini/ui/option/option.menu.ini	component5	control	CheckBox	musicCB
assets	xjxqy/ini/ui/option/option.menu.ini	component6	control	CheckBox	soundCB
assets	xjxqy/ini/ui/option/option.menu.ini	component7	control	CheckBox	speedCB
assets	xjxqy/ini/ui/option/option.menu.ini	component8	control	CheckBox	playerAlpha
assets	xjxqy/ini/ui/option/option.menu.ini	component9	control	CheckBox	shadow
